city,timestamp,temperature,season
Paris,2013-09-09,12.628134109619154,autumn
Paris,2013-09-10,15.138838244098633,autumn
Paris,2013-09-11,18.107279403104293,autumn
Paris,2013-09-12,16.45064543748786,autumn
Paris,2013-09-13,19.02649496633312,autumn
Paris,2013-09-14,14.869646859177513,autumn
Paris,2013-09-15,17.17249216331645,autumn
Paris,2013-09-16,4.14974091001644,autumn
Paris,2013-09-17,19.099290271180735,autumn
Paris,2013-09-18,12.552582594451884,autumn
Paris,2013-09-19,11.897600227520526,autumn
Paris,2013-09-20,26.050879374305467,autumn
Paris,2013-09-21,21.593216228078255,autumn
Paris,2013-09-22,4.194936729207985,autumn
Paris,2013-09-23,7.693676783672275,autumn
Paris,2013-09-24,13.830466768045637,autumn
Paris,2013-09-25,11.627427910927036,autumn
Paris,2013-09-26,9.755427749275178,autumn
Paris,2013-09-27,13.962072046005241,autumn
Paris,2013-09-28,15.908026008256101,autumn
Paris,2013-09-29,22.96606024940828,autumn
Paris,2013-09-30,9.935454700158115,autumn
Paris,2013-10-01,10.089417901944488,autumn
Paris,2013-10-02,18.162271562103356,autumn
Paris,2013-10-03,2.1766648468727645,autumn
Paris,2013-10-04,15.093036816995207,autumn
Paris,2013-10-05,15.585427837876493,autumn
Paris,2013-10-06,18.697731351941723,autumn
Paris,2013-10-07,4.736079949344006,autumn
Paris,2013-10-08,18.761354479856955,autumn
Paris,2013-10-09,12.107362085046589,autumn
Paris,2013-10-10,12.51184970653757,autumn
Paris,2013-10-11,12.521683043472004,autumn
Paris,2013-10-12,12.322259981277787,autumn
Paris,2013-10-13,14.429836543019569,autumn
Paris,2013-10-14,7.1894729162340285,autumn
Paris,2013-10-15,1.0707331799372444,autumn
Paris,2013-10-16,16.127962155617404,autumn
Paris,2013-10-17,18.089598076533925,autumn
Paris,2013-10-18,8.099037274371476,autumn
Paris,2013-10-19,16.141318478541002,autumn
Paris,2013-10-20,16.68283306931563,autumn
Paris,2013-10-21,16.34419516004334,autumn
Paris,2013-10-22,12.103727059013185,autumn
Paris,2013-10-23,17.35835828978258,autumn
Paris,2013-10-24,9.97732916518905,autumn
Paris,2013-10-25,4.724221827901005,autumn
Paris,2013-10-26,17.141979740059966,autumn
Paris,2013-10-27,15.049535368599797,autumn
Paris,2013-10-28,3.3038693216040205,autumn
Paris,2013-10-29,19.642248573970953,autumn
Paris,2013-10-30,14.026763719844688,autumn
Paris,2013-10-31,10.949182334411297,autumn
Paris,2013-11-01,15.151270387765853,autumn
Paris,2013-11-02,9.957788889470551,autumn
Paris,2013-11-03,10.912653955005414,autumn
Paris,2013-11-04,2.539685780859539,autumn
Paris,2013-11-05,10.078040330085049,autumn
Paris,2013-11-06,13.935742821640057,autumn
Paris,2013-11-07,15.299341800219608,autumn
Paris,2013-11-08,17.418540375130583,autumn
Paris,2013-11-09,12.823541270765778,autumn
Paris,2013-11-10,7.554072027517776,autumn
Paris,2013-11-11,9.416337199408455,autumn
Paris,2013-11-12,13.46745029456223,autumn
Paris,2013-11-13,13.563863848604498,autumn
Paris,2013-11-14,9.772593580841344,autumn
Paris,2013-11-15,14.170569557932652,autumn
Paris,2013-11-16,7.253771525159639,autumn
Paris,2013-11-17,11.9501061895463,autumn
Paris,2013-11-18,11.802251295363245,autumn
Paris,2013-11-19,15.663198035189549,autumn
Paris,2013-11-20,20.573114960575182,autumn
Paris,2013-11-21,18.192553078446966,autumn
Paris,2013-11-22,15.674733257093393,autumn
Paris,2013-11-23,13.493893748096308,autumn
Paris,2013-11-24,10.983305867457682,autumn
Paris,2013-11-25,18.904918584523102,autumn
Paris,2013-11-26,11.265750508875115,autumn
Paris,2013-11-27,13.296760144539132,autumn
Paris,2013-11-28,10.14708829130194,autumn
Paris,2013-11-29,14.691083327852738,autumn
Paris,2013-11-30,15.430018530357572,autumn
Paris,2013-12-01,3.104077834310064,winter
Paris,2013-12-02,2.234872265200397,winter
Paris,2013-12-03,-2.4865213032707203,winter
Paris,2013-12-04,-2.297052386445108,winter
Paris,2013-12-05,1.7967593274016163,winter
Paris,2013-12-06,3.106140469309895,winter
Paris,2013-12-07,-1.6135727990698054,winter
Paris,2013-12-08,8.529496171758304,winter
Paris,2013-12-09,10.631288534686425,winter
Paris,2013-12-10,3.42072115093776,winter
Paris,2013-12-11,7.370325871626469,winter
Paris,2013-12-12,2.5438571313651477,winter
Paris,2013-12-13,-1.4026417525938975,winter
Paris,2013-12-14,5.333113865519389,winter
Paris,2013-12-15,2.6943693772643216,winter
Paris,2013-12-16,2.7521120187627215,winter
Paris,2013-12-17,10.410692441871285,winter
Paris,2013-12-18,1.2482039315024407,winter
Paris,2013-12-19,4.562417835848078,winter
Paris,2013-12-20,-4.505839385148718,winter
Paris,2013-12-21,2.7759033661643677,winter
Paris,2013-12-22,1.941530798746669,winter
Paris,2013-12-23,9.40812449546215,winter
Paris,2013-12-24,3.848657875391146,winter
Paris,2013-12-25,7.966122474038921,winter
Paris,2013-12-26,3.3334990948936225,winter
Paris,2013-12-27,8.511192514407458,winter
Paris,2013-12-28,-1.307521193604173,winter
Paris,2013-12-29,-5.600946584596354,winter
Paris,2013-12-30,-5.115082967873025,winter
Paris,2013-12-31,-0.7351074592442979,winter
Paris,2014-01-01,10.119576618801354,winter
Paris,2014-01-02,-3.7214148478821665,winter
Paris,2014-01-03,8.894000593052837,winter
Paris,2014-01-04,3.9890793658703227,winter
Paris,2014-01-05,5.214660805301042,winter
Paris,2014-01-06,5.324333265579779,winter
Paris,2014-01-07,2.4556137504498485,winter
Paris,2014-01-08,-2.2807928694292254,winter
Paris,2014-01-09,7.07561955671882,winter
Paris,2014-01-10,5.364936594519664,winter
Paris,2014-01-11,3.642526442596716,winter
Paris,2014-01-12,5.849442314485641,winter
Paris,2014-01-13,1.9824952001911695,winter
Paris,2014-01-14,-2.4790821663536295,winter
Paris,2014-01-15,-0.24888939669253585,winter
Paris,2014-01-16,8.585889907306989,winter
Paris,2014-01-17,2.934942768187971,winter
Paris,2014-01-18,0.7895299325238612,winter
Paris,2014-01-19,3.420541396309816,winter
Paris,2014-01-20,-0.5438482546095322,winter
Paris,2014-01-21,7.299652619376364,winter
Paris,2014-01-22,1.3371186585345498,winter
Paris,2014-01-23,10.8873136707378,winter
Paris,2014-01-24,5.936391019700373,winter
Paris,2014-01-25,2.304284833234822,winter
Paris,2014-01-26,8.550100168405736,winter
Paris,2014-01-27,0.22560035431329828,winter
Paris,2014-01-28,2.0046783749016046,winter
Paris,2014-01-29,5.619490711847243,winter
Paris,2014-01-30,-2.622187045486969,winter
Paris,2014-01-31,3.695750366373402,winter
Paris,2014-02-01,10.212093214111238,winter
Paris,2014-02-02,12.54614133467656,winter
Paris,2014-02-03,4.824655535827444,winter
Paris,2014-02-04,2.6359595080523417,winter
Paris,2014-02-05,-1.311507328172219,winter
Paris,2014-02-06,13.047954271778,winter
Paris,2014-02-07,2.7256935643579974,winter
Paris,2014-02-08,3.0754068399413734,winter
Paris,2014-02-09,2.164189749934253,winter
Paris,2014-02-10,3.511896711499635,winter
Paris,2014-02-11,3.2823084510152136,winter
Paris,2014-02-12,3.31402398533867,winter
Paris,2014-02-13,-1.810619344623591,winter
Paris,2014-02-14,4.286513377089251,winter
Paris,2014-02-15,4.590319917931139,winter
Paris,2014-02-16,6.190525295051518,winter
Paris,2014-02-17,15.809880944898417,winter
Paris,2014-02-18,7.420902208543867,winter
Paris,2014-02-19,5.187133413556029,winter
Paris,2014-02-20,8.449108882533258,winter
Paris,2014-02-21,1.6276283797686597,winter
Paris,2014-02-22,0.4766056860802408,winter
Paris,2014-02-23,5.348324768453976,winter
Paris,2014-02-24,1.4439800071511888,winter
Paris,2014-02-25,1.0942340528216699,winter
Paris,2014-02-26,5.602243770355818,winter
Paris,2014-02-27,11.465145349179284,winter
Paris,2014-02-28,5.160715531327065,winter
Paris,2014-03-01,14.961262957919496,spring
Paris,2014-03-02,15.482692985434193,spring
Paris,2014-03-03,13.959335379594542,spring
Paris,2014-03-04,6.322557728544555,spring
Paris,2014-03-05,12.469431516456478,spring
Paris,2014-03-06,17.34243986562414,spring
Paris,2014-03-07,6.022435399323446,spring
Paris,2014-03-08,11.8189407155297,spring
Paris,2014-03-09,24.16032843190402,spring
Paris,2014-03-10,9.0804097993718,spring
Paris,2014-03-11,9.983924937833999,spring
Paris,2014-03-12,16.248579428802227,spring
Paris,2014-03-13,17.022487822200947,spring
Paris,2014-03-14,21.14563713380462,spring
Paris,2014-03-15,10.212051462293712,spring
Paris,2014-03-16,8.525153695807587,spring
Paris,2014-03-17,8.182348172266456,spring
Paris,2014-03-18,15.158670453236095,spring
Paris,2014-03-19,14.354035507007552,spring
Paris,2014-03-20,14.826991346958373,spring
Paris,2014-03-21,21.599788984495653,spring
Paris,2014-03-22,18.79138470354254,spring
Paris,2014-03-23,16.82669251277986,spring
Paris,2014-03-24,11.034245651440173,spring
Paris,2014-03-25,16.560081900572783,spring
Paris,2014-03-26,12.57641657801881,spring
Paris,2014-03-27,17.119305672590837,spring
Paris,2014-03-28,21.141547785405024,spring
Paris,2014-03-29,6.169957322635351,spring
Paris,2014-03-30,12.845289709485304,spring
Paris,2014-03-31,11.504213060277932,spring
Paris,2014-04-01,-1.6741208715391735,spring
Paris,2014-04-02,18.90293235779206,spring
Paris,2014-04-03,13.502527436343364,spring
Paris,2014-04-04,10.884527827571912,spring
Paris,2014-04-05,12.524725119975457,spring
Paris,2014-04-06,16.038508006414318,spring
Paris,2014-04-07,12.96126069392654,spring
Paris,2014-04-08,1.227606723504591,spring
Paris,2014-04-09,11.00727138133911,spring
Paris,2014-04-10,6.412918193372124,spring
Paris,2014-04-11,9.045000112940576,spring
Paris,2014-04-12,14.717407771367224,spring
Paris,2014-04-13,20.792639802527138,spring
Paris,2014-04-14,14.72550226925974,spring
Paris,2014-04-15,19.71027423666007,spring
Paris,2014-04-16,5.174203982907978,spring
Paris,2014-04-17,8.944664844320288,spring
Paris,2014-04-18,15.694749013066975,spring
Paris,2014-04-19,18.547957194165964,spring
Paris,2014-04-20,12.48829750494561,spring
Paris,2014-04-21,14.0816411227904,spring
Paris,2014-04-22,7.9934962380255685,spring
Paris,2014-04-23,17.467173017242608,spring
Paris,2014-04-24,11.252430953457388,spring
Paris,2014-04-25,6.969709860477759,spring
Paris,2014-04-26,10.511584369964883,spring
Paris,2014-04-27,2.6909367931613257,spring
Paris,2014-04-28,16.730968520532876,spring
Paris,2014-04-29,11.414427645761503,spring
Paris,2014-04-30,9.704244635328312,spring
Paris,2014-05-01,15.417099741180767,spring
Paris,2014-05-02,12.849358644703774,spring
Paris,2014-05-03,25.22095964973066,spring
Paris,2014-05-04,10.325987861223922,spring
Paris,2014-05-05,17.87615004099932,spring
Paris,2014-05-06,9.267392283883813,spring
Paris,2014-05-07,10.552720455487492,spring
Paris,2014-05-08,14.342436587963824,spring
Paris,2014-05-09,9.020528235220777,spring
Paris,2014-05-10,13.837460162657742,spring
Paris,2014-05-11,14.814591930868865,spring
Paris,2014-05-12,8.582397455752481,spring
Paris,2014-05-13,17.40904244470788,spring
Paris,2014-05-14,14.879139152660988,spring
Paris,2014-05-15,18.147767866608866,spring
Paris,2014-05-16,11.767849405680028,spring
Paris,2014-05-17,7.91583316561285,spring
Paris,2014-05-18,5.525548676989224,spring
Paris,2014-05-19,19.753102326610843,spring
Paris,2014-05-20,12.687097628735312,spring
Paris,2014-05-21,16.76846805219825,spring
Paris,2014-05-22,15.294166108510272,spring
Paris,2014-05-23,12.297579516462264,spring
Paris,2014-05-24,11.605673195238799,spring
Paris,2014-05-25,11.143713314721744,spring
Paris,2014-05-26,7.659357450025234,spring
Paris,2014-05-27,9.267071948364443,spring
Paris,2014-05-28,-2.7216529082253125,spring
Paris,2014-05-29,17.448613841008722,spring
Paris,2014-05-30,14.628752485662778,spring
Paris,2014-05-31,9.791192049944911,spring
Paris,2014-06-01,14.262287328767977,summer
Paris,2014-06-02,19.95433708636933,summer
Paris,2014-06-03,8.57424387902447,summer
Paris,2014-06-04,15.351169708082299,summer
Paris,2014-06-05,17.321025906181042,summer
Paris,2014-06-06,23.66479189948476,summer
Paris,2014-06-07,22.354850472358866,summer
Paris,2014-06-08,22.392584643797427,summer
Paris,2014-06-09,30.201854301188305,summer
Paris,2014-06-10,25.3855833342134,summer
Paris,2014-06-11,20.782776948963534,summer
Paris,2014-06-12,20.395188300796825,summer
Paris,2014-06-13,18.440519421736433,summer
Paris,2014-06-14,23.51652281998644,summer
Paris,2014-06-15,23.976275849540677,summer
Paris,2014-06-16,24.90867743583311,summer
Paris,2014-06-17,20.421900528016433,summer
Paris,2014-06-18,23.765061475480472,summer
Paris,2014-06-19,22.634298609948615,summer
Paris,2014-06-20,26.266195121222008,summer
Paris,2014-06-21,20.179400722158057,summer
Paris,2014-06-22,18.67205057121766,summer
Paris,2014-06-23,22.98930087541215,summer
Paris,2014-06-24,18.583912858535523,summer
Paris,2014-06-25,15.841511402333172,summer
Paris,2014-06-26,26.87949567342316,summer
Paris,2014-06-27,21.017998593699254,summer
Paris,2014-06-28,16.257236768275636,summer
Paris,2014-06-29,12.210717707289916,summer
Paris,2014-06-30,20.958967545080846,summer
Paris,2014-07-01,20.23357712840169,summer
Paris,2014-07-02,23.432747215814835,summer
Paris,2014-07-03,26.847596302583167,summer
Paris,2014-07-04,20.9263250501261,summer
Paris,2014-07-05,23.162378476941853,summer
Paris,2014-07-06,17.39702929781095,summer
Paris,2014-07-07,13.764741060075613,summer
Paris,2014-07-08,31.78814458358623,summer
Paris,2014-07-09,24.827976925931,summer
Paris,2014-07-10,25.846642329303,summer
Paris,2014-07-11,20.657925677546075,summer
Paris,2014-07-12,25.757689375671124,summer
Paris,2014-07-13,13.779357444200867,summer
Paris,2014-07-14,27.920903425558343,summer
Paris,2014-07-15,20.689887524641726,summer
Paris,2014-07-16,26.50178523406142,summer
Paris,2014-07-17,24.037424435132465,summer
Paris,2014-07-18,18.949315569205336,summer
Paris,2014-07-19,19.877029194616547,summer
Paris,2014-07-20,32.927591533677166,summer
Paris,2014-07-21,22.57017722478489,summer
Paris,2014-07-22,26.32543486625224,summer
Paris,2014-07-23,14.28627732400366,summer
Paris,2014-07-24,22.417645910307332,summer
Paris,2014-07-25,26.445111757487403,summer
Paris,2014-07-26,19.991755178389415,summer
Paris,2014-07-27,23.8346605812074,summer
Paris,2014-07-28,24.655362179949982,summer
Paris,2014-07-29,25.614608783432598,summer
Paris,2014-07-30,14.702033185579246,summer
Paris,2014-07-31,15.923140779646095,summer
Paris,2014-08-01,23.060791540168232,summer
Paris,2014-08-02,25.391760201784837,summer
Paris,2014-08-03,12.323703001877915,summer
Paris,2014-08-04,18.756634769307638,summer
Paris,2014-08-05,14.060776422561265,summer
Paris,2014-08-06,25.726618526554777,summer
Paris,2014-08-07,19.829747137729367,summer
Paris,2014-08-08,16.2707117861971,summer
Paris,2014-08-09,21.92830168554642,summer
Paris,2014-08-10,18.181403813067767,summer
Paris,2014-08-11,21.704628078888938,summer
Paris,2014-08-12,28.507889752475005,summer
Paris,2014-08-13,8.744071105093385,summer
Paris,2014-08-14,24.827008325089572,summer
Paris,2014-08-15,7.8961471653901665,summer
Paris,2014-08-16,19.827757894599642,summer
Paris,2014-08-17,28.093791374613247,summer
Paris,2014-08-18,18.04612457061741,summer
Paris,2014-08-19,22.984459035146585,summer
Paris,2014-08-20,15.809493629062889,summer
Paris,2014-08-21,21.335145285969265,summer
Paris,2014-08-22,15.76006147739907,summer
Paris,2014-08-23,21.300350467434328,summer
Paris,2014-08-24,14.248032107726344,summer
Paris,2014-08-25,16.51782290799613,summer
Paris,2014-08-26,17.356918483980728,summer
Paris,2014-08-27,20.63276873826307,summer
Paris,2014-08-28,18.334176584052603,summer
Paris,2014-08-29,22.007423611204956,summer
Paris,2014-08-30,15.702104411681521,summer
Paris,2014-08-31,13.334386888504582,summer
Paris,2014-09-01,16.35463361592596,autumn
Paris,2014-09-02,11.887521821184109,autumn
Paris,2014-09-03,11.838299524261048,autumn
Paris,2014-09-04,8.542245917218942,autumn
Paris,2014-09-05,9.101516158434976,autumn
Paris,2014-09-06,13.860142102863511,autumn
Paris,2014-09-07,13.009386544539502,autumn
Paris,2014-09-08,16.593496021664134,autumn
Paris,2014-09-09,18.768893286137757,autumn
Paris,2014-09-10,15.31826725007873,autumn
Paris,2014-09-11,12.148903107923937,autumn
Paris,2014-09-12,18.234617480507037,autumn
Paris,2014-09-13,8.651497583260344,autumn
Paris,2014-09-14,11.600474845295102,autumn
Paris,2014-09-15,14.0108816734646,autumn
Paris,2014-09-16,16.936339212004597,autumn
Paris,2014-09-17,8.201726462443116,autumn
Paris,2014-09-18,15.870841718738125,autumn
Paris,2014-09-19,22.176869909946284,autumn
Paris,2014-09-20,12.30655602287876,autumn
Paris,2014-09-21,7.778938217540631,autumn
Paris,2014-09-22,9.55586734566469,autumn
Paris,2014-09-23,4.820889915458835,autumn
Paris,2014-09-24,8.013395438010393,autumn
Paris,2014-09-25,19.779241136604597,autumn
Paris,2014-09-26,14.344268423355132,autumn
Paris,2014-09-27,19.213249125402754,autumn
Paris,2014-09-28,11.529757856879366,autumn
Paris,2014-09-29,14.672658759854578,autumn
Paris,2014-09-30,16.782884304979568,autumn
Paris,2014-10-01,15.848457304217568,autumn
Paris,2014-10-02,20.388660710901057,autumn
Paris,2014-10-03,16.282509952754626,autumn
Paris,2014-10-04,16.95213488751188,autumn
Paris,2014-10-05,9.923055405129844,autumn
Paris,2014-10-06,17.308738797345452,autumn
Paris,2014-10-07,13.623829132945572,autumn
Paris,2014-10-08,19.159101886700995,autumn
Paris,2014-10-09,13.548792324572378,autumn
Paris,2014-10-10,11.758096469078744,autumn
Paris,2014-10-11,12.105173824395735,autumn
Paris,2014-10-12,25.432106819885355,autumn
Paris,2014-10-13,17.54996790991457,autumn
Paris,2014-10-14,11.909315591379778,autumn
Paris,2014-10-15,17.800973308813294,autumn
Paris,2014-10-16,13.110782843325518,autumn
Paris,2014-10-17,16.9079547554856,autumn
Paris,2014-10-18,5.506579989703317,autumn
Paris,2014-10-19,17.118010308106147,autumn
Paris,2014-10-20,6.040116919550895,autumn
Paris,2014-10-21,10.640984975153541,autumn
Paris,2014-10-22,8.028950086901903,autumn
Paris,2014-10-23,15.455812769927888,autumn
Paris,2014-10-24,18.01667740023278,autumn
Paris,2014-10-25,9.22211525134254,autumn
Paris,2014-10-26,22.150612341796748,autumn
Paris,2014-10-27,17.15957701964261,autumn
Paris,2014-10-28,18.89947603314849,autumn
Paris,2014-10-29,17.447706999166133,autumn
Paris,2014-10-30,18.880701628855626,autumn
Paris,2014-10-31,13.939812029977809,autumn
Paris,2014-11-01,14.50533285488104,autumn
Paris,2014-11-02,16.30041676638108,autumn
Paris,2014-11-03,11.490101642731739,autumn
Paris,2014-11-04,19.096329027764966,autumn
Paris,2014-11-05,9.051793934346197,autumn
Paris,2014-11-06,15.14127055420442,autumn
Paris,2014-11-07,15.906719616143183,autumn
Paris,2014-11-08,17.12293575535105,autumn
Paris,2014-11-09,14.789291868419884,autumn
Paris,2014-11-10,11.793296715746187,autumn
Paris,2014-11-11,6.992740206681234,autumn
Paris,2014-11-12,13.133461644393222,autumn
Paris,2014-11-13,18.83068319907113,autumn
Paris,2014-11-14,14.283432759050909,autumn
Paris,2014-11-15,7.336224568697968,autumn
Paris,2014-11-16,23.815786112377744,autumn
Paris,2014-11-17,11.128399152080531,autumn
Paris,2014-11-18,13.619431767987694,autumn
Paris,2014-11-19,14.855444283410412,autumn
Paris,2014-11-20,16.903202604162495,autumn
Paris,2014-11-21,15.41972497807695,autumn
Paris,2014-11-22,11.996217118404141,autumn
Paris,2014-11-23,9.656152214772346,autumn
Paris,2014-11-24,18.6577495849433,autumn
Paris,2014-11-25,20.727970188978208,autumn
Paris,2014-11-26,7.063188100765226,autumn
Paris,2014-11-27,22.231603985835925,autumn
Paris,2014-11-28,15.208743257481977,autumn
Paris,2014-11-29,15.141553934352435,autumn
Paris,2014-11-30,0.06183522799578256,autumn
Paris,2014-12-01,10.348863320624709,winter
Paris,2014-12-02,8.75708372573991,winter
Paris,2014-12-03,12.547854968047005,winter
Paris,2014-12-04,15.540134609041374,winter
Paris,2014-12-05,14.864927102572778,winter
Paris,2014-12-06,0.7401933564076462,winter
Paris,2014-12-07,-8.144057202655691,winter
Paris,2014-12-08,7.343928658238562,winter
Paris,2014-12-09,-0.028412107635771733,winter
Paris,2014-12-10,-6.216700536105762,winter
Paris,2014-12-11,-0.7431060082375414,winter
Paris,2014-12-12,6.759024427603134,winter
Paris,2014-12-13,2.225069953802615,winter
Paris,2014-12-14,6.646398791109149,winter
Paris,2014-12-15,-1.5280974322177432,winter
Paris,2014-12-16,15.817144003938045,winter
Paris,2014-12-17,-2.0771556268115114,winter
Paris,2014-12-18,5.344478575438964,winter
Paris,2014-12-19,7.431338379849263,winter
Paris,2014-12-20,0.7342257459588053,winter
Paris,2014-12-21,1.7945120650154394,winter
Paris,2014-12-22,3.0713925803608237,winter
Paris,2014-12-23,-1.7965999510569075,winter
Paris,2014-12-24,6.2335720705139614,winter
Paris,2014-12-25,3.7465222957018267,winter
Paris,2014-12-26,5.866645062849356,winter
Paris,2014-12-27,7.32347733494126,winter
Paris,2014-12-28,11.374976397185987,winter
Paris,2014-12-29,7.810507558703122,winter
Paris,2014-12-30,0.02339368977084666,winter
Paris,2014-12-31,-4.134299485640797,winter
Paris,2015-01-01,0.04835355418310172,winter
Paris,2015-01-02,5.431748131978104,winter
Paris,2015-01-03,12.26913618731301,winter
Paris,2015-01-04,8.478741526314208,winter
Paris,2015-01-05,3.335459219499429,winter
Paris,2015-01-06,11.379773006885852,winter
Paris,2015-01-07,9.205329781796319,winter
Paris,2015-01-08,-0.5152452211674259,winter
Paris,2015-01-09,2.2288415917227633,winter
Paris,2015-01-10,6.770084487090314,winter
Paris,2015-01-11,7.737618278827627,winter
Paris,2015-01-12,9.295096913658892,winter
Paris,2015-01-13,1.7044959969412843,winter
Paris,2015-01-14,2.1518080611410304,winter
Paris,2015-01-15,0.940222873406583,winter
Paris,2015-01-16,4.067813731034623,winter
Paris,2015-01-17,6.877597729272346,winter
Paris,2015-01-18,4.189230078715904,winter
Paris,2015-01-19,2.792763823437191,winter
Paris,2015-01-20,3.7402767501121774,winter
Paris,2015-01-21,7.352528505545878,winter
Paris,2015-01-22,7.685358675402789,winter
Paris,2015-01-23,0.400917876761576,winter
Paris,2015-01-24,8.090615118705141,winter
Paris,2015-01-25,7.317574594852764,winter
Paris,2015-01-26,1.793850151515835,winter
Paris,2015-01-27,3.261257706168878,winter
Paris,2015-01-28,-0.11423717089191587,winter
Paris,2015-01-29,0.6050669393901265,winter
Paris,2015-01-30,5.581769671171854,winter
Paris,2015-01-31,2.5436359047207056,winter
Paris,2015-02-01,11.519609601115704,winter
Paris,2015-02-02,-0.35237113351807103,winter
Paris,2015-02-03,-0.7289128388553108,winter
Paris,2015-02-04,-0.6330978366289415,winter
Paris,2015-02-05,1.1295630593392225,winter
Paris,2015-02-06,-7.610402275321544,winter
Paris,2015-02-07,10.124481876649826,winter
Paris,2015-02-08,3.6284672324335245,winter
Paris,2015-02-09,2.486144836067118,winter
Paris,2015-02-10,9.721401790535488,winter
Paris,2015-02-11,-0.8999866986637359,winter
Paris,2015-02-12,-2.2375099820380093,winter
Paris,2015-02-13,-2.0667507366956466,winter
Paris,2015-02-14,6.162416871467167,winter
Paris,2015-02-15,6.753677825814903,winter
Paris,2015-02-16,4.694037286185132,winter
Paris,2015-02-17,4.008851004138181,winter
Paris,2015-02-18,6.81370920079817,winter
Paris,2015-02-19,0.8845429683450972,winter
Paris,2015-02-20,7.996459060587878,winter
Paris,2015-02-21,7.312161492857326,winter
Paris,2015-02-22,12.176422731982925,winter
Paris,2015-02-23,18.31540635802921,winter
Paris,2015-02-24,7.149668902260903,winter
Paris,2015-02-25,3.8297456867312625,winter
Paris,2015-02-26,2.558508213160464,winter
Paris,2015-02-27,12.15280694619611,winter
Paris,2015-02-28,-2.2216090939134325,winter
Paris,2015-03-01,12.39700349177488,spring
Paris,2015-03-02,12.853657117890272,spring
Paris,2015-03-03,13.205136675409587,spring
Paris,2015-03-04,26.043664300975824,spring
Paris,2015-03-05,10.225049378156898,spring
Paris,2015-03-06,16.278929261829642,spring
Paris,2015-03-07,7.53049791464295,spring
Paris,2015-03-08,17.066184994199983,spring
Paris,2015-03-09,10.339294706944703,spring
Paris,2015-03-10,8.605743135050965,spring
Paris,2015-03-11,18.34496794922058,spring
Paris,2015-03-12,15.416753503131607,spring
Paris,2015-03-13,16.81264508511982,spring
Paris,2015-03-14,14.2792360791541,spring
Paris,2015-03-15,8.087490540231581,spring
Paris,2015-03-16,16.268643085990924,spring
Paris,2015-03-17,5.793162743610723,spring
Paris,2015-03-18,11.288702097764881,spring
Paris,2015-03-19,0.47162510242608313,spring
Paris,2015-03-20,13.486593020484047,spring
Paris,2015-03-21,14.609723422399023,spring
Paris,2015-03-22,15.033530187977878,spring
Paris,2015-03-23,9.097195009040476,spring
Paris,2015-03-24,14.68182937669279,spring
Paris,2015-03-25,12.893173932430681,spring
Paris,2015-03-26,8.172243130373557,spring
Paris,2015-03-27,8.615898656593883,spring
Paris,2015-03-28,17.4498214918941,spring
Paris,2015-03-29,5.514719643143796,spring
Paris,2015-03-30,8.653692985342328,spring
Paris,2015-03-31,17.488817427332503,spring
Paris,2015-04-01,23.68061115985794,spring
Paris,2015-04-02,13.284045382588015,spring
Paris,2015-04-03,10.264714023612346,spring
Paris,2015-04-04,-0.24187324780185904,spring
Paris,2015-04-05,2.962161725534539,spring
Paris,2015-04-06,12.004738406259952,spring
Paris,2015-04-07,7.59328581272768,spring
Paris,2015-04-08,4.794641477009163,spring
Paris,2015-04-09,8.895733566312467,spring
Paris,2015-04-10,8.914474572970875,spring
Paris,2015-04-11,19.167909083611985,spring
Paris,2015-04-12,4.371634975005796,spring
Paris,2015-04-13,9.600106242203918,spring
Paris,2015-04-14,10.988049824510172,spring
Paris,2015-04-15,13.596240684307752,spring
Paris,2015-04-16,18.94765882061837,spring
Paris,2015-04-17,8.5834704342413,spring
Paris,2015-04-18,13.19523461807307,spring
Paris,2015-04-19,20.57610154472743,spring
Paris,2015-04-20,17.26991974803586,spring
Paris,2015-04-21,9.605294884111574,spring
Paris,2015-04-22,19.20592080780585,spring
Paris,2015-04-23,8.804507418927532,spring
Paris,2015-04-24,17.97321769639364,spring
Paris,2015-04-25,10.277447177890625,spring
Paris,2015-04-26,9.309340674461694,spring
Paris,2015-04-27,17.289152968914927,spring
Paris,2015-04-28,15.821433237945106,spring
Paris,2015-04-29,11.597170901243063,spring
Paris,2015-04-30,14.13564301905023,spring
Paris,2015-05-01,15.846482164600742,spring
Paris,2015-05-02,16.54468753157814,spring
Paris,2015-05-03,11.9051447066482,spring
Paris,2015-05-04,16.42222468967669,spring
Paris,2015-05-05,18.642977355801754,spring
Paris,2015-05-06,10.044916838491094,spring
Paris,2015-05-07,14.336333124047574,spring
Paris,2015-05-08,6.838503502150844,spring
Paris,2015-05-09,10.967177439023404,spring
Paris,2015-05-10,5.624128268225539,spring
Paris,2015-05-11,9.512315915451207,spring
Paris,2015-05-12,4.7243013661613595,spring
Paris,2015-05-13,16.581043392452152,spring
Paris,2015-05-14,6.0867870830722355,spring
Paris,2015-05-15,9.072670072501195,spring
Paris,2015-05-16,11.578958677743557,spring
Paris,2015-05-17,5.572984988717812,spring
Paris,2015-05-18,6.626204509208478,spring
Paris,2015-05-19,9.704075179590781,spring
Paris,2015-05-20,9.197922998002166,spring
Paris,2015-05-21,10.812912615626093,spring
Paris,2015-05-22,10.343025070041705,spring
Paris,2015-05-23,8.148742391813713,spring
